X,Y,Z,tempo
692647.8005,9272246.502,-1.1,12:40:51
692647.3786,9272246.504,-1.1,12:40:52
692647.3792,9272246.662,-1.2,12:40:53
692646.9573,9272246.663,-1.2,12:40:54
692646.9573,9272246.663,-1.3,12:40:55
692646.9573,9272246.663,-1.3,12:40:56
692646.5354,9272246.665,-1.3,12:40:57
692646.1148,9272247.036,-1.3,12:40:58
692646.1155,9272247.246,-1.4,12:40:59
692645.6936,9272247.248,-1.4,12:41:00
692645.6942,9272247.406,-1.4,12:41:01
692645.6949,9272247.617,-1.4,12:41:02
692644.853,9272248.147,-1.5,12:41:03
692644.855,9272248.727,-1.5,12:41:04
692644.0144,9272249.627,-1.5,12:41:05
692644.0144,9272249.627,-1.6,12:41:06
692642.7558,9272251.688,-1.6,12:41:07
692642.759,9272252.585,-1.6,12:41:08
692642.3404,9272253.535,-1.6,12:41:09
692641.4992,9272254.277,-1.7,12:41:10
692641.0804,9272255.174,-1.7,12:41:11
692640.2386,9272255.758,-1.7,12:41:12
692639.818,9272256.128,-1.7,12:41:13
692639.818,9272256.128,-1.7,12:41:14
692638.9768,9272256.869,-1.7,12:41:15
692638.9774,9272257.028,-1.7,12:41:16
692638.9774,9272257.028,-1.7,12:41:17
692638.9761,9272256.658,-1.8,12:41:18
692638.9768,9272256.869,-1.8,12:41:19
692638.9774,9272257.028,-1.8,12:41:20
692639.4013,9272257.606,-1.7,12:41:21
692639.4018,9272257.764,-1.7,12:41:22
692639.4018,9272257.764,-1.8,12:41:23
692641.9365,9272258.705,-1.8,12:41:24
692643.2053,9272259.597,-1.9,12:41:25
692644.8955,9272260.329,-1.9,12:41:26
692646.165,9272261.432,-2,12:41:27
692659.3003,9272277.629,-2.7,12:41:28
692660.1498,9272279.261,-2.7,12:41:29
692662.2688,9272281.996,-2.7,12:41:30
692662.6966,9272283.682,-3.1,12:41:31
692663.5468,9272285.525,-3.1,12:41:32
692663.9739,9272287.0,-3.2,12:41:33
692665.246,9272288.841,-3.2,12:41:34
692666.0962,9272290.684,-3.1,12:41:35
692666.9464,9272292.527,-3.1,12:41:36
692668.2178,9272294.157,-3.1,12:41:37
692668.2178,9272294.157,-3.1,12:41:38
692672.4579,9272300.207,-3.1,12:41:39
692672.8857,9272301.893,-3.1,12:41:40
692673.7359,9272303.736,-3.2,12:41:41
692675.008,9272305.578,-3.2,12:41:42
692676.2801,9272307.419,-3.2,12:41:43
692677.1283,9272308.682,-3.2,12:41:44
692677.978,9272310.366,-3.1,12:41:45
692678.8282,9272312.209,-3.1,12:41:46
692680.9506,9272315.893,-3.1,12:41:47
692682.2227,9272317.735,-3.2,12:41:48
692683.0735,9272319.736,-3.2,12:41:49
692683.9229,9272321.367,-3.1,12:41:50
692684.7726,9272323.052,-3.1,12:41:51
692686.0427,9272324.313,-3.3,12:41:52
692696.2356,9272343.632,-3.4,12:41:53
692696.2356,9272343.632,-3.4,12:41:54
692697.5175,9272348.268,-3.4,12:41:55
692698.3657,9272349.531,-3.4,12:41:56
692699.2134,9272350.635,-3.4,12:41:57
692700.061,9272351.74,-3.4,12:41:58
692700.488,9272353.215,-3.4,12:41:59
692700.9145,9272354.532,-3.3,12:42:00
692701.3416,9272356.007,-3.3,12:42:01
692702.1911,9272357.639,-3.3,12:42:02
692703.0452,9272360.589,-3.3,12:42:03
692703.4722,9272362.064,-3.4,12:42:04
692703.8985,9272363.329,-3.4,12:42:05
692704.7474,9272364.802,-3.3,12:42:06
692705.1732,9272365.908,-3.3,12:42:07
692706.0229,9272367.593,-3.1,12:42:08
692706.4492,9272368.857,-3.1,12:42:09
692706.4538,9272370.175,-3,12:42:10
692707.7272,9272372.386,-3,12:42:11
692707.731,9272373.493,-2.9,12:42:12
692708.1568,9272374.599,-2.9,12:42:13
692709.0057,9272376.073,-2.9,12:42:14
692709.8539,9272377.336,-2.7,12:42:15
692710.2797,9272378.442,-2.7,12:42:16
692711.1279,9272379.704,-2.6,12:42:17
692711.1312,9272380.654,-2.6,12:42:18
692711.1312,9272380.654,-2.7,12:42:19
692712.8304,9272383.97,-2.7,12:42:20
692713.6767,9272384.705,-2.6,12:42:21
692714.5249,9272385.968,-2.6,12:42:22
692715.3733,9272387.284,-2.3,12:42:23
692716.221,9272388.388,-2.3,12:42:24
692716.6467,9272389.494,-2.4,12:42:25
692717.4949,9272390.757,-2.4,12:42:26
692718.3426,9272391.861,-2.1,12:42:27
692720.0366,9272393.701,-2.1,12:42:28
692720.8837,9272394.647,-2,12:42:29
692722.1532,9272395.75,-2,12:42:30
692723.0014,9272397.013,-2,12:42:31
692723.4272,9272398.119,-1.9,12:42:32
692724.2741,9272399.013,-1.9,12:42:33
692725.1212,9272399.959,-1.9,12:42:34
692725.5475,9272401.223,-1.9,12:42:35
692725.5475,9272401.223,-1.7,12:42:36
692727.2492,9272405.278,-1.7,12:42:37
692727.6757,9272406.595,-1.5,12:42:38
692728.1008,9272407.49,-1.5,12:42:39
692728.9497,9272408.964,-1.3,12:42:40
692729.7973,9272410.068,-1.3,12:42:41
692730.645,9272411.173,-1.1,12:42:42
692731.4934,9272412.488,-1.1,12:42:43
692731.9197,9272413.752,-0.9,12:42:44
692731.9243,9272415.071,-0.9,12:42:45
692731.9287,9272416.336,-0.8,12:42:46
692731.9318,9272417.233,-0.8,12:42:47
692731.9351,9272418.182,-0.8,12:42:48
692731.939,9272419.29,-0.7,12:42:49
692731.9416,9272420.028,-0.7,12:42:50
692731.9434,9272420.555,-0.7,12:42:51
692731.9447,9272420.924,-0.7,12:42:52
692731.9447,9272420.924,-0.7,12:42:53
692731.9447,9272420.924,-0.7,12:42:54
692731.9434,9272420.555,-0.7,12:42:55
692731.521,9272420.398,-0.7,12:42:56
692731.521,9272420.398,-0.7,12:42:57
692731.9434,9272420.555,-0.7,12:42:58
692731.9441,9272420.766,-0.7,12:42:59
692731.9441,9272420.766,-0.7,12:43:00
692731.9441,9272420.766,-0.7,12:43:01
692731.9441,9272420.766,-0.7,12:43:02
692731.9441,9272420.766,-0.7,12:43:03
692731.9441,9272420.766,-0.7,12:43:04
692731.9441,9272420.766,-0.7,12:43:05
692731.9441,9272420.766,-0.7,12:43:06
692731.9441,9272420.766,-0.7,12:43:07
692731.9441,9272420.766,-0.7,12:43:08
692731.9441,9272420.766,-0.7,12:43:09
692731.9441,9272420.766,-0.7,12:43:10
692731.9441,9272420.766,-0.7,12:43:11
692731.9441,9272420.766,-0.7,12:43:12
692731.9441,9272420.766,-0.7,12:43:13
692731.9441,9272420.766,-0.7,12:43:14
692731.9441,9272420.766,-0.7,12:43:15
692731.9441,9272420.766,-0.7,12:43:16
692731.9441,9272420.766,-0.7,12:43:17
692731.9441,9272420.766,-0.7,12:43:18
692731.9441,9272420.766,-0.7,12:43:19
692731.9441,9272420.766,-0.7,12:43:20
692731.9441,9272420.766,-0.7,12:43:21
692731.9441,9272420.766,-0.7,12:43:22
692731.9441,9272420.766,-0.7,12:43:23
692731.9441,9272420.766,-0.7,12:43:24
692731.9441,9272420.766,-0.7,12:43:25
692731.9441,9272420.766,-0.7,12:43:26
692731.9441,9272420.766,-0.7,12:43:27
692731.9441,9272420.766,-0.7,12:43:28
692731.9441,9272420.766,-0.7,12:43:29
692731.9441,9272420.766,-0.7,12:43:30
692731.9441,9272420.766,-0.7,12:43:31
692731.9441,9272420.766,-0.7,12:43:32
692731.9441,9272420.766,-0.7,12:43:33
692731.9441,9272420.766,-0.7,12:43:34
692731.9441,9272420.766,-0.7,12:43:35
692728.9909,9272420.776,-0.7,12:43:36
692728.9902,9272420.565,-0.7,12:43:37
692728.569,9272420.778,-0.7,12:43:38
692728.569,9272420.778,-0.7,12:43:39
692728.569,9272420.778,-0.7,12:43:40
692728.569,9272420.778,-0.7,12:43:41
692727.3026,9272420.571,-0.7,12:43:42
692727.3026,9272420.571,-0.7,12:43:43
692724.7673,9272419.473,-0.7,12:43:44
692723.5004,9272419.108,-0.7,12:43:45
692722.656,9272418.953,-0.7,12:43:46
692721.3878,9272418.219,-0.7,12:43:47
692720.1195,9272417.485,-0.7,12:43:48
692719.2737,9272416.908,-0.7,12:43:49
692718.8492,9272416.171,-0.7,12:43:50
692717.5817,9272415.648,-0.7,12:43:51
692717.5817,9272415.648,-0.7,12:43:52
692715.0413,9272413.073,-0.7,12:43:53
692714.195,9272412.337,-0.7,12:43:54
692713.3481,9272411.444,-0.7,12:43:55
692712.5004,9272410.339,-0.7,12:43:56
692712.0752,9272409.392,-0.7,12:43:57
692711.6489,9272408.127,-0.7,12:43:58
692711.2237,9272407.18,-0.7,12:43:59
692710.3768,9272406.286,-0.7,12:44:00
692708.6807,9272403.866,-1.9,12:44:01
692708.2563,9272403.129,-1.9,12:44:02
692707.4094,9272402.236,-2,12:44:03
692706.9829,9272400.919,-2,12:44:04
692706.5571,9272399.813,-2.2,12:44:05
692706.1326,9272399.076,-2.2,12:44:06
692705.7069,9272397.97,-2.1,12:44:07
692705.2798,9272396.495,-2.1,12:44:08
692705.2798,9272396.495,-2.2,12:44:09
692704.844,9272392.488,-2.2,12:44:10
692704.4182,9272391.383,-2.2,12:44:11
692703.9917,9272390.066,-2.2,12:44:12
692703.5654,9272388.801,-2.3,12:44:13
692703.1397,9272387.695,-2.3,12:44:14
692702.2913,9272386.38,-2.4,12:44:15
692701.865,9272385.116,-2.4,12:44:16
692701.865,9272385.116,-2.4,12:44:17
692700.5844,9272380.849,-2.5,12:44:18
692699.7367,9272379.744,-2.5,12:44:19
692699.7323,9272378.478,-2.5,12:44:20
692699.7272,9272377.002,-2.5,12:44:21
692699.7241,9272376.105,-2.5,12:44:22
692699.7189,9272374.629,-2.5,12:44:23
692699.2924,9272373.312,-2.6,12:44:24
692699.7099,9272372.045,-2.6,12:44:25
692699.7099,9272372.045,-2.7,12:44:26
692698.4301,9272367.988,-2.7,12:44:27
692698.0049,9272367.041,-2.9,12:44:28
692698.4223,9272365.774,-2.9,12:44:29
692697.5734,9272364.3,-3.2,12:44:30
692697.5695,9272363.192,-3.2,12:44:31
692697.5644,9272361.716,-3.2,12:44:32
692697.5592,9272360.239,-3.3,12:44:33
692697.5592,9272360.239,-3.3,12:44:34
692695.857,9272356.026,-3.2,12:44:35
692695.0086,9272354.711,-3.2,12:44:36
692695.0042,9272353.445,-3.2,12:44:37
692694.999,9272351.969,-3.2,12:44:38
692694.9951,9272350.861,-3.4,12:44:39
692695.4119,9272349.383,-3.4,12:44:40
692695.406,9272347.696,-3.3,12:44:41
692694.979,9272346.22,-3.3,12:44:42
692694.979,9272346.22,-3.3,12:44:43
692694.1192,9272341.635,-3.3,12:44:44
692694.5372,9272340.526,-3.3,12:44:45
692693.687,9272338.684,-3.3,12:44:46
692692.4156,9272337.053,-3.3,12:44:47
692692.4097,9272335.366,-3.3,12:44:48
692691.9827,9272333.891,-3.3,12:44:49
692691.9775,9272332.414,-3.3,12:44:50
692691.9775,9272332.414,-3.3,12:44:51
692692.8066,9272328.192,-3.3,12:44:52
692692.802,9272326.874,-3.3,12:44:53
692691.9512,9272324.873,-3.3,12:44:54
692691.5222,9272322.817,-3.3,12:44:55
692691.517,9272321.341,-3.4,12:44:56
692691.0881,9272319.338,-3.4,12:44:57
692690.2374,9272317.337,-3.3,12:44:58
692689.8083,9272315.282,-3.3,12:44:59
692689.8083,9272315.282,-3.4,12:45:00
692689.748,9272297.985,-3.3,12:45:01
692689.7428,9272296.508,-3.3,12:45:02
692690.1596,9272295.03,-3.3,12:45:03
692690.1498,9272292.235,-3.3,12:45:04
692689.7254,9272291.498,-3.3,12:45:05
692689.7215,9272290.391,-3.4,12:45:06
692690.1416,9272289.862,-3.4,12:45:07
692690.5583,9272288.384,-3.4,12:45:08
692691.3975,9272287.063,-3.3,12:45:09
692691.3936,9272285.955,-3.3,12:45:10
692691.3905,9272285.059,-3.2,12:45:11
692691.3905,9272285.059,-3.2,12:45:12
692691.3789,9272281.736,-2.9,12:45:13
692691.3764,9272280.998,-2.9,12:45:14
692691.7949,9272280.047,-2.7,12:45:15
692692.2132,9272278.991,-2.7,12:45:16
692692.2093,9272277.884,-2.6,12:45:17
692691.3609,9272276.568,-2.6,12:45:18
692691.357,9272275.461,-2.3,12:45:19
692691.357,9272275.461,-2.3,12:45:20
692691.7655,9272271.61,-2.3,12:45:21
692691.7617,9272270.502,-2.3,12:45:22
692691.7578,9272269.395,-2,12:45:23
692691.7545,9272268.446,-2,12:45:24
692691.3282,9272267.181,-2,12:45:25
692691.3249,9272266.232,-1.9,12:45:26
692691.3223,9272265.494,-1.9,12:45:27
692691.3184,9272264.386,-1.6,12:45:28
692691.3184,9272264.386,-1.6,12:45:29
692691.3089,9272261.644,-1.6,12:45:30
692691.3043,9272260.326,-1.6,12:45:31
692691.2999,9272259.06,-1.5,12:45:32
692691.2973,9272258.322,-1.5,12:45:33
692690.8715,9272257.216,-1.4,12:45:34
692690.0272,9272257.06,-1.4,12:45:35
692690.0252,9272256.48,-1.3,12:45:36
692690.0252,9272256.48,-1.3,12:45:37
692690.0208,9272255.215,-1.2,12:45:38
692690.0187,9272254.635,-1.2,12:45:39
692690.0169,9272254.107,-1.2,12:45:40
692690.4368,9272253.526,-1.2,12:45:41
692682.4728,9272268.478,-1.9,12:45:42
692683.3032,9272264.625,-1.7,12:45:43
692684.1405,9272262.777,-1.7,12:45:44
692684.5637,9272263.144,-1.5,12:45:45
692684.556,9272260.929,-1.5,12:45:46
692686.2346,9272258.339,-1.5,12:45:47
692686.2346,9272258.339,-1.4,12:45:48
692690.0252,9272256.48,-1.4,12:45:49
692691.2903,9272256.318,-1.2,12:45:50
692692.9784,9272256.47,-1.2,12:45:51
692693.401,9272256.68,-1.2,12:45:52
692693.8261,9272257.575,-1.2,12:45:53
692695.0943,9272258.308,-1.3,12:45:54
692696.3626,9272259.042,-1.3,12:45:55
692697.2089,9272259.778,-1.3,12:45:56
692698.9029,9272261.618,-1.3,12:45:57
692699.7499,9272262.511,-1.3,12:45:58
692700.5982,9272263.827,-1.3,12:45:59
692701.4446,9272264.562,-1.5,12:46:00
692702.7129,9272265.296,-1.5,12:46:01
692703.5598,9272266.189,-1.7,12:46:02
692704.8293,9272267.292,-1.7,12:46:03
692705.6783,9272268.766,-1.7,12:46:04
692705.6783,9272268.766,-1.8,12:46:05
692709.0676,9272272.815,-1.8,12:46:06
692709.9172,9272274.5,-2.1,12:46:07
692710.3456,9272276.344,-2.1,12:46:08
692711.6169,9272277.974,-2.4,12:46:09
692712.044,9272279.449,-2.4,12:46:10
692713.3154,9272281.08,-2.6,12:46:11
692713.7424,9272282.555,-2.6,12:46:12
692713.7424,9272282.555,-2.9,12:46:13
692716.2918,9272287.714,-2.9,12:46:14
692717.1415,9272289.399,-3.5,12:46:15
692717.9917,9272291.242,-3.5,12:46:16
692718.8406,9272292.715,-3.5,12:46:17
692719.2669,9272293.979,-3.5,12:46:18
692720.5365,9272295.082,-3.7,12:46:19
692721.3849,9272296.398,-3.7,12:46:20
692721.3874,9272297.136,-3.7,12:46:21
692721.3874,9272297.136,-3.5,12:46:22
692723.9322,9272300.977,-3.5,12:46:23
692724.3606,9272302.821,-3.6,12:46:24
692725.2108,9272304.664,-3.6,12:46:25
692726.4816,9272306.136,-3.6,12:46:26
692726.9079,9272307.401,-3.6,12:46:27
692728.1795,9272309.084,-3.6,12:46:28
692729.0277,9272310.346,-3.6,12:46:29
692729.0277,9272310.346,-3.6,12:46:30
692731.5745,9272314.767,-3.6,12:46:31
692732.4229,9272316.083,-3.6,12:46:32
692732.8505,9272317.716,-3.6,12:46:33
692733.2762,9272318.822,-3.6,12:46:34
692734.127,9272320.823,-3.6,12:46:35
692734.5561,9272322.878,-3.6,12:46:36
692735.4043,9272324.141,-3.6,12:46:37
692736.2545,9272325.984,-3.6,12:46:38
692736.2545,9272325.984,-3.7,12:46:39
692738.3802,9272330.617,-3.7,12:46:40
692739.2284,9272331.88,-3.8,12:46:41
692740.076,9272332.984,-3.8,12:46:42
692741.3468,9272334.457,-3.6,12:46:43
692741.7759,9272336.512,-3.6,12:46:44
692742.6247,9272337.933,-3.6,12:46:45
692743.0486,9272338.511,-3.6,12:46:46
692743.0486,9272338.511,-3.6,12:46:47
692743.0486,9272338.511,-3.6,12:46:48
692745.1753,9272343.461,-3.6,12:46:49
692746.0237,9272344.777,-3.6,12:46:50
692746.8727,9272346.25,-3.6,12:46:51
692747.719,9272346.986,-3.6,12:46:52
692748.5672,9272348.248,-3.6,12:46:53
692749.8355,9272348.982,-3.6,12:46:54
692750.2625,9272350.457,-3.6,12:46:55
692750.2625,9272350.457,-3.2,12:46:56
692752.3862,9272354.511,-3.2,12:46:57
692752.8106,9272355.247,-2.3,12:46:58
692753.2364,9272356.353,-2.3,12:46:59
692753.6622,9272357.459,-1.6,12:47:00
692754.0892,9272358.935,-1.6,12:47:01
692754.5155,9272360.199,-1.4,12:47:02
692754.9433,9272361.885,-1.4,12:47:03
692754.9433,9272361.885,-1.4,12:47:04
692757.0682,9272366.307,-1.4,12:47:05
692757.4945,9272367.571,-1.2,12:47:06
692757.5004,9272369.259,-1.2,12:47:07
692758.3499,9272370.891,-0.9,12:47:08
692758.3545,9272372.209,-0.9,12:47:09
692758.3589,9272373.475,-1.1,12:47:10
692759.2086,9272375.16,-1.1,12:47:11
692759.213,9272376.425,-1.1,12:47:12
692760.0663,9272379.164,-1.3,12:47:13
692760.0697,9272380.114,-1.3,12:47:14
692760.4972,9272381.747,-1.3,12:47:15
692760.923,9272382.853,-1.3,12:47:16
692761.3495,9272384.17,-1.2,12:47:17
692761.3539,9272385.436,-1.2,12:47:18
692761.3572,9272386.385,-1.1,12:47:19
692761.3591,9272386.912,-1.1,12:47:20
692761.3591,9272386.912,-1,12:47:21
692762.2087,9272388.597,-1,12:47:22
692761.7881,9272388.967,-1,12:47:23
692761.7907,9272389.706,-1,12:47:24
692762.2165,9272390.812,-0.9,12:47:25
692762.6409,9272391.549,-0.9,12:47:26
692762.6441,9272392.445,-0.9,12:47:27
692762.2247,9272393.185,-0.9,12:47:28
692762.6487,9272393.763,-0.9,12:47:29
692762.6544,9272395.398,-0.8,12:47:30
692762.6588,9272396.664,-0.8,12:47:31
692763.0845,9272397.77,-0.7,12:47:32
692763.5077,9272398.138,-0.7,12:47:33
692763.9309,9272398.505,-0.7,12:47:34
692756.1479,9272344.372,0,12:47:35
692756.1485,9272344.53,0,12:47:36
692755.3015,9272343.637,0,12:47:37
692755.3015,9272343.637,0,12:47:38
692757.4399,9272351.909,0,12:47:39
692759.1385,9272355.067,0,12:47:40
692761.2581,9272357.96,0,12:47:41
692763.376,9272360.379,0,12:47:42
692763.3791,9272361.275,0,12:47:43
692765.0667,9272361.269,0,12:47:44
692765.0713,9272362.588,0,12:47:45
692763.8082,9272363.331,0,12:47:46
692763.8082,9272363.331,0,12:47:47
692762.5405,9272362.755,0,12:47:48
692760.8465,9272360.915,0,12:47:49
692759.1551,9272359.813,0,12:47:50
692757.8875,9272359.29,0,12:47:51
692757.0417,9272358.713,0,12:47:52
692756.1954,9272357.978,0,12:47:53
692755.7709,9272357.241,0,12:47:54
692754.926,9272356.928,0,12:47:55
692753.232,9272355.088,0,12:47:56
692752.8068,9272354.14,0,12:47:57
692751.9611,9272353.616,0,12:47:58
692751.5367,9272352.879,0,12:47:59
692750.6909,9272352.302,0,12:48:00
692750.2646,9272351.037,0,12:48:01
692748.9937,9272349.565,-3.4,12:48:02
692748.9937,9272349.565,-3.4,12:48:03
692748.9937,9272349.565,-3.6,12:48:04
692747.2925,9272345.669,-3.6,12:48:05
692746.8668,9272344.563,-3.5,12:48:06
692746.8662,9272344.405,-3.5,12:48:07
692746.4418,9272343.668,-3.6,12:48:08
692746.016,9272342.562,-3.6,12:48:09
692746.4346,9272341.611,-3.6,12:48:10
692746.0109,9272341.085,-3.7,12:48:11
692745.5869,9272340.507,-3.7,12:48:12
692744.7354,9272338.295,-3.6,12:48:13
692744.731,9272337.029,-3.6,12:48:14
692744.3053,9272335.923,-3.6,12:48:15
692744.3014,9272334.815,-3.6,12:48:16
692743.8764,9272333.92,-3.6,12:48:17
692743.8712,9272332.444,-3.6,12:48:18
692743.021,9272330.601,-3.8,12:48:19
692743.021,9272330.601,-3.8,12:48:20
692743.021,9272330.601,-3.7,12:48:21
692742.5752,9272323.747,-3.7,12:48:22
692742.5708,9272322.481,-3.6,12:48:23
692742.5643,9272320.635,-3.6,12:48:24
692742.5585,9272318.948,-3.8,12:48:25
692742.1316,9272317.526,-3.8,12:48:26
692741.7051,9272316.209,-3.8,12:48:27
692741.2793,9272315.103,-3.6,12:48:28
692741.2793,9272315.103,-3.6,12:48:29
692740.417,9272309.779,-3.7,12:48:30
692740.4111,9272308.092,-3.7,12:48:31
692740.4085,9272307.353,-3.6,12:48:32
692740.8247,9272305.717,-3.6,12:48:33
692741.242,9272304.397,-3.7,12:48:34
692740.815,9272302.922,-3.7,12:48:35
692740.8098,9272301.446,-3.6,12:48:36
692740.3848,9272300.55,-3.6,12:48:37
692740.3848,9272300.55,-3.6,12:48:38
692740.7894,9272295.592,-3.6,12:48:39
692740.783,9272293.746,-3.6,12:48:40
692740.7778,9272292.27,-3.6,12:48:41
692740.7732,9272290.951,-3.7,12:48:42
692740.7688,9272289.685,-3.7,12:48:43
692741.1861,9272288.366,-3.7,12:48:44
692741.1809,9272286.889,-3.6,12:48:45
692741.1809,9272286.889,-3.6,12:48:46
692742.8577,9272283.772,-3.7,12:48:47
692743.2762,9272282.821,-3.7,12:48:48
692744.1182,9272282.291,-3.7,12:48:49
692744.9587,9272281.339,-3.7,12:48:50
692745.378,9272280.599,-3.8,12:48:51
692746.6424,9272280.225,-3.8,12:48:52
692747.4843,9272279.695,-3.6,12:48:53
692748.3268,9272279.323,-3.6,12:48:54
692748.3268,9272279.323,-3.8,12:48:55
692750.0041,9272276.364,-3.8,12:48:56
692750.8402,9272274.146,-3.8,12:48:57
692751.2569,9272272.668,-3.8,12:48:58
692752.0976,9272271.768,-3.7,12:48:59
692752.5149,9272270.448,-3.7,12:49:00
692752.5104,9272269.183,-3.7,12:49:01
692752.9285,9272268.074,-3.8,12:49:02
692752.9285,9272268.074,-3.8,12:49:03
692754.1805,9272264.167,-3.6,12:49:04
692754.598,9272262.9,-3.6,12:49:05
692756.2836,9272262.314,-3.6,12:49:06
692756.7036,9272261.785,-3.6,12:49:07
692757.1217,9272260.676,-3.5,12:49:08
692757.5404,9272259.778,-3.5,12:49:09
692757.5366,9272258.671,-3.4,12:49:10
692757.9533,9272257.193,-3.4,12:49:11
692757.9533,9272257.193,-3,12:49:12
692757.941,9272253.659,-3,12:49:13
692759.154,9272238.573,-2,12:49:14
692759.9945,9272237.62,-1.1,12:49:15
692759.9914,9272236.724,-1.1,12:49:16
692759.9888,9272235.986,-1,12:49:17
692759.985,9272234.878,-1,12:49:18
692759.5605,9272234.141,-0.9,12:49:19
692759.5579,9272233.403,-0.9,12:49:20
692759.5553,9272232.665,-0.8,12:49:21
692759.5553,9272232.665,-0.8,12:49:22
692759.5507,9272231.346,-0.8,12:49:23
692759.9721,9272231.187,-0.8,12:49:24
692759.9695,9272230.448,-0.8,12:49:25
692759.5456,9272229.87,-0.8,12:49:26
692759.543,9272229.131,-0.7,12:49:27
692759.5412,9272228.604,-0.7,12:49:28
692759.1167,9272227.867,-0.7,12:49:29
692758.6935,9272227.499,-0.7,12:49:30
692758.6935,9272227.499,-0.7,12:49:31
692759.5334,9272226.389,-0.7,12:49:32
692759.5334,9272226.389,-0.7,12:49:33
692759.5334,9272226.389,-0.7,12:49:34
692759.5322,9272226.02,-0.7,12:49:35
692759.5322,9272226.02,-0.7,12:49:36
692759.5322,9272226.02,-0.7,12:49:37
692759.5322,9272226.02,-0.7,12:49:38
692759.5322,9272226.02,-0.7,12:49:39
692759.9533,9272225.808,-0.6,12:49:40
692759.9533,9272225.808,-0.6,12:49:41
692759.9533,9272225.808,-0.6,12:49:42
692759.9533,9272225.808,-0.6,12:49:43
692759.9533,9272225.808,-0.6,12:49:44
692759.9533,9272225.808,-0.6,12:49:45
692759.9533,9272225.808,-0.6,12:49:46
692759.9533,9272225.808,-0.6,12:49:47
692759.9533,9272225.808,-0.6,12:49:48
692759.9507,9272225.069,-0.6,12:49:49
692759.9507,9272225.069,-0.6,12:49:50
692759.9507,9272225.069,-0.7,12:49:51
692759.9502,9272224.911,-0.7,12:49:52
692759.9507,9272225.069,-0.8,12:49:53
692759.9515,9272225.28,-0.8,12:49:54
692759.9515,9272225.28,-0.8,12:49:55
692759.9515,9272225.28,-0.8,12:49:56
692759.9515,9272225.28,-0.8,12:49:57
692759.536,9272227.127,-0.8,12:49:58
692759.9605,9272227.864,-0.9,12:49:59
692759.9644,9272228.972,-0.9,12:50:00
692759.9675,9272229.868,-0.9,12:50:01
692759.5494,9272230.977,-0.9,12:50:02
692759.5533,9272232.085,-0.9,12:50:03
692758.7128,9272233.037,-1,12:50:04
692758.2948,9272234.146,-1,12:50:05
692757.0335,9272235.416,-1.1,12:50:06
692757.0361,9272236.154,-1.1,12:50:07
692757.46,9272236.733,-1.1,12:50:08
692757.46,9272236.733,-1.1,12:50:09
692757.0394,9272237.103,-1,12:50:10
692757.04,9272237.261,-1,12:50:11
692757.0407,9272237.472,-0.9,12:50:12
692757.0407,9272237.472,-0.9,12:50:13
692757.0407,9272237.472,-0.9,12:50:14
692757.042,9272237.842,-0.9,12:50:15
692757.0413,9272237.631,-0.9,12:50:16
692757.0413,9272237.631,-0.8,12:50:17
692757.0407,9272237.472,-0.8,12:50:18
692757.46,9272236.733,-0.8,12:50:19
692758.3012,9272235.991,-0.8,12:50:20
692759.1443,9272235.778,-0.7,12:50:21
692759.985,9272234.878,-0.7,12:50:22
692761.6692,9272233.923,-0.8,12:50:23
692761.6674,9272233.396,-0.8,12:50:24
692761.6661,9272233.026,-0.8,12:50:25
692761.6661,9272233.026,-0.8,12:50:26
692761.6661,9272233.026,-0.8,12:50:27
692761.6666,9272233.185,-0.8,12:50:28
692761.6666,9272233.185,-0.9,12:50:29
692761.6666,9272233.185,-0.9,12:50:30
692761.6666,9272233.185,-0.9,12:50:31
692761.6674,9272233.396,-1,12:50:32
692762.0893,9272233.394,-1,12:50:33
692762.0898,9272233.552,-1,12:50:34
692762.5125,9272233.762,-1,12:50:35
692762.9375,9272234.657,-1.2,12:50:36
692763.3653,9272236.343,-1.2,12:50:37
692764.6366,9272237.973,-1.4,12:50:38
692765.4856,9272239.447,-1.4,12:50:39
692766.7621,9272242.554,-1.7,12:50:40
692767.1899,9272244.24,-1.7,12:50:41
692768.0394,9272245.872,-2.2,12:50:42
692768.8883,9272247.346,-2.2,12:50:43
692768.8922,9272248.453,-2.8,12:50:44
692770.1643,9272250.294,-2.8,12:50:45
692771.4364,9272252.136,-3.5,12:50:46
692771.8635,9272253.611,-3.5,12:50:47
692771.8635,9272253.611,-3.5,12:50:48
692772.7214,9272257.668,-3.8,12:50:49
692773.1485,9272259.144,-3.8,12:50:50
692773.5755,9272260.619,-3.9,12:50:51
692774.0031,9272262.252,-3.9,12:50:52
692774.4309,9272263.938,-3.9,12:50:53
692774.8598,9272265.941,-3.9,12:50:54
692775.2881,9272267.785,-4,12:50:55
692775.2881,9272267.785,-4,12:50:56
692776.1532,9272273.899,-3.9,12:50:57
692776.5828,9272276.113,-3.9,12:50:58
692777.0125,9272278.326,-3.9,12:50:59
692777.02,9272280.488,-3.9,12:51:00
692777.4504,9272282.913,-3.9,12:51:01
692777.88,9272285.126,-3.9,12:51:02
692778.3102,9272287.498,-3.8,12:51:03
692778.3186,9272289.924,-3.8,12:51:04
692778.3186,9272289.924,-3.8,12:51:05
692780.4513,9272296.561,-3.9,12:51:06
692781.3008,9272298.193,-3.9,12:51:07
