X,Y,Z,tempo,altura_mare,profundidade_corrigida
692612.0888,9272410.479,-1.1,12:33:02,0.3,-0.8
692612.9359,9272411.425,-1.0,12:33:03,0.2,-0.8
692613.3609,9272412.32,-1.0,12:33:04,0.3,-0.7
692613.7867,9272413.426,-1.0,12:33:05,0.2,-0.8
692614.2119,9272414.374,-1.0,12:33:06,0.4,-0.6
692614.6376,9272415.48,-1.0,12:33:07,0.2,-0.8
692614.6376,9272415.48,-1.0,12:33:08,0.2,-0.8
692672.5,9272433.314,,12:33:09,0.4,
692672.5046,9272434.632,-0.7,12:33:10,0.2,-0.5
692672.5109,9272436.425,-0.7,12:33:11,0.2,-0.5
692672.5109,9272436.425,-0.7,12:33:12,0.3,-0.4
692672.089,9272436.427,-0.7,12:33:13,0.3,-0.4
692672.5039,9272434.421,-0.7,12:33:14,0.1,-0.6
692670.815,9272434.058,-0.7,12:33:15,0.3,-0.4
692671.6665,9272436.27,-0.7,12:33:16,0.3,-0.4
692670.8137,9272433.689,-0.7,12:33:17,0.2,-0.5
692672.0776,9272433.157,-0.7,12:33:18,0.3,-0.4
692672.0776,9272433.157,-0.7,12:33:19,0.4,-0.3
692671.6627,9272435.162,-0.7,12:33:20,0.4,-0.3
692669.9733,9272434.641,-0.7,12:33:21,0.2,-0.5
692669.1295,9272434.644,-0.7,12:33:22,0.4,-0.3
692670.397,9272435.167,-0.7,12:33:23,0.2,-0.5
692669.9764,9272435.537,-0.7,12:33:24,0.4,-0.3
692669.9757,9272435.327,-0.7,12:33:25,0.3,-0.4
692606.084,9272382.286,-0.8,12:33:26,0.3,-0.5
692606.0775,9272380.44,-0.8,12:33:27,0.3,-0.5
692606.495,9272379.173,-0.8,12:33:28,0.4,-0.4
692606.0693,9272378.067,-0.8,12:33:29,0.2,-0.6
692606.4867,9272376.8,-0.8,12:33:30,0.4,-0.4
692606.904,9272375.48,-0.8,12:33:31,0.4,-0.4
692606.8983,9272373.845,-0.8,12:33:32,0.3,-0.5
692606.4706,9272372.159,-0.9,12:33:33,0.3,-0.6
692606.0417,9272370.156,-0.9,12:33:34,0.3,-0.6
692606.0417,9272370.156,-0.8,12:33:35,0.3,-0.5
692606.0332,9272367.731,-0.8,12:33:36,0.3,-0.5
692606.4513,9272366.622,-1.0,12:33:37,0.2,-0.8
692607.2925,9272365.88,-1.0,12:33:38,0.2,-0.8
692605.9755,9272351.172,-1.0,12:33:39,0.2,-0.8
692605.9755,9272351.172,-1.5,12:33:40,0.1,-1.4
692605.1227,9272348.59,-1.5,12:33:41,0.4,-1.1
692604.6988,9272348.012,-1.5,12:33:42,0.3,-1.2
692604.6962,9272347.274,-1.5,12:33:43,0.3,-1.2
692604.2699,9272346.009,-1.5,12:33:44,0.4,-1.1
692604.2666,9272345.06,-1.6,12:33:45,0.2,-1.4
692604.2635,9272344.164,-1.6,12:33:46,0.4,-1.2
692604.2597,9272343.056,-1.7,12:33:47,0.4,-1.3
692603.8332,9272341.739,-1.7,12:33:48,0.3,-1.4
692603.8242,9272339.155,-1.7,12:33:49,0.3,-1.4
692603.8216,9272338.417,-1.7,12:33:50,0.2,-1.5
692603.8172,9272337.151,-1.8,12:33:51,0.4,-1.4
692603.3927,9272336.414,-1.8,12:33:52,0.2,-1.6
692602.9703,9272336.258,-1.8,12:33:53,0.2,-1.6
692602.5458,9272335.521,-1.8,12:33:54,0.3,-1.5
692601.7007,9272335.155,-1.9,12:33:55,0.4,-1.5
692601.2742,9272333.838,-1.9,12:33:56,0.4,-1.5
692601.2742,9272333.838,-1.9,12:33:57,0.3,-1.6
692601.2608,9272329.988,-1.9,12:33:58,0.2,-1.7
692600.8356,9272329.04,-1.9,12:33:59,0.2,-1.7
692599.9867,9272327.567,-2.0,12:34:00,0.3,-1.7
692599.9815,9272326.09,-2.0,12:34:01,0.3,-1.7
692599.9751,9272324.244,-1.9,12:34:02,0.3,-1.6
692599.972,9272323.348,-1.9,12:34:03,0.2,-1.7
692599.9687,9272322.398,-2.0,12:34:04,0.2,-1.8
692599.9687,9272322.398,-2.0,12:34:05,0.1,-1.9
692599.9591,9272319.656,-2.1,12:34:06,0.4,-1.7
692599.9547,9272318.391,-2.1,12:34:07,0.3,-1.8
692599.9514,9272317.441,-2.1,12:34:08,0.2,-1.9
692599.9475,9272316.334,-2.1,12:34:09,0.4,-1.7
692600.3643,9272314.856,-2.1,12:34:10,0.4,-1.7
692600.781,9272313.378,-2.1,12:34:11,0.3,-1.8
692601.2003,9272312.638,-2.1,12:34:12,0.2,-1.9
692600.3534,9272311.744,-2.1,12:34:13,0.2,-1.9
692600.3534,9272311.744,-2.1,12:34:14,0.4,-1.7
692599.92,9272308.424,-2.1,12:34:15,0.3,-1.8
692599.9141,9272306.736,-2.1,12:34:16,0.2,-1.9
692599.4883,9272305.63,-2.3,12:34:17,0.4,-1.9
692599.4832,9272304.153,-2.3,12:34:18,0.3,-2.0
692599.4801,9272303.257,-2.2,12:34:19,0.4,-1.8
692599.4749,9272301.78,-2.2,12:34:20,0.3,-1.9
692599.4677,9272299.724,-2.2,12:34:21,0.3,-1.9
692599.0427,9272298.829,-2.2,12:34:22,0.4,-1.8
692599.0427,9272298.829,-2.3,12:34:23,0.2,-2.1
692598.6054,9272294.4,-2.3,12:34:24,0.3,-2.0
692599.0234,9272293.291,-2.4,12:34:25,0.2,-2.2
692599.4409,9272292.024,-2.4,12:34:26,0.2,-2.2
692599.437,9272290.917,-2.2,12:34:27,0.2,-2.0
692599.8551,9272289.808,-2.2,12:34:28,0.4,-1.8
692599.8505,9272288.489,-2.2,12:34:29,0.2,-2.0
692599.8461,9272287.224,-2.3,12:34:30,0.2,-2.1
692599.8461,9272287.224,-2.3,12:34:31,0.3,-2.0
692599.8338,9272283.69,-2.3,12:34:32,0.2,-2.1
692599.4093,9272282.954,-2.3,12:34:33,0.1,-2.2
692599.4054,9272281.846,-2.4,12:34:34,0.2,-2.2
692599.4023,9272280.95,-2.4,12:34:35,0.3,-2.1
692599.3985,9272279.842,-2.3,12:34:36,0.4,-1.9
692599.394,9272278.577,-2.3,12:34:37,0.2,-2.1
692599.3894,9272277.258,-2.5,12:34:38,0.2,-2.3
692599.3856,9272276.151,-2.5,12:34:39,0.4,-2.1
692599.3856,9272276.151,-2.6,12:34:40,0.4,-2.2
692599.3727,9272272.459,-2.6,12:34:41,0.4,-2.2
692599.3683,9272271.194,-2.5,12:34:42,0.3,-2.2
692599.3624,9272269.506,-2.5,12:34:43,0.4,-2.1
692599.3573,9272268.029,-2.5,12:34:44,0.2,-2.3
692600.1967,9272266.761,-2.5,12:34:45,0.3,-2.2
692600.1933,9272265.812,-2.5,12:34:46,0.2,-2.3
692599.7658,9272264.178,-2.5,12:34:47,0.4,-2.1
692599.7658,9272264.178,-2.5,12:34:48,0.4,-2.1
692600.5954,9272260.115,-2.3,12:34:49,0.1,-2.2
692601.0154,9272259.586,-2.3,12:34:50,0.2,-2.1
692601.0116,9272258.478,-2.4,12:34:51,0.3,-2.1
692600.5851,9272257.161,-2.4,12:34:52,0.4,-2.0
692600.5812,9272256.054,-2.3,12:34:53,0.2,-2.1
692600.9987,9272254.787,-2.3,12:34:54,0.4,-1.9
692600.5704,9272252.943,-2.3,12:34:55,0.3,-2.0
692600.5632,9272250.886,-2.3,12:34:56,0.2,-2.1
692600.5632,9272250.886,-2.3,12:34:57,0.4,-1.9
692603.085,9272248.135,-2.3,12:34:58,0.3,-2.0
692603.5023,9272246.815,-2.3,12:34:59,0.3,-2.0
692603.4992,9272245.918,-2.3,12:35:00,0.4,-1.9
692603.4953,9272244.811,-2.3,12:35:01,0.3,-2.0
692603.9139,9272243.86,-2.3,12:35:02,0.3,-2.0
692603.9108,9272242.964,-2.3,12:35:03,0.2,-2.1
692604.3281,9272241.644,-2.3,12:35:04,0.3,-2.0
692604.3281,9272241.644,-2.3,12:35:05,0.3,-2.0
692604.7386,9272238.373,-2.2,12:35:06,0.3,-1.9
692605.1559,9272237.053,-2.2,12:35:07,0.3,-1.9
692605.1528,9272236.156,-2.2,12:35:08,0.4,-1.8
692605.5713,9272235.206,-2.2,12:35:09,0.2,-2.0
692605.1463,9272234.311,-2.1,12:35:10,0.2,-1.9
692605.5656,9272233.571,-2.1,12:35:11,0.1,-2.0
692605.5631,9272232.833,-2.1,12:35:12,0.2,-1.9
692605.5605,9272232.094,-2.1,12:35:13,0.3,-1.8
692605.5605,9272232.094,-2.1,12:35:14,0.1,-2.0
692605.552,9272229.669,-2.1,12:35:15,0.4,-1.7
692605.5508,9272229.299,-2.1,12:35:16,0.4,-1.7
692605.5502,9272229.141,-2.1,12:35:17,0.4,-1.7
692605.5502,9272229.141,-2.1,12:35:18,0.4,-1.7
692605.5495,9272228.93,-2.1,12:35:19,0.4,-1.7
692605.5502,9272229.141,-2.1,12:35:20,0.3,-1.8
692605.5489,9272228.772,-2.0,12:35:21,0.3,-1.7
692605.5463,9272228.034,-2.0,12:35:22,0.3,-1.7
692605.9682,9272228.032,-2.1,12:35:23,0.2,-1.9
692605.9675,9272227.821,-2.1,12:35:24,0.2,-1.9
692605.9682,9272228.032,-2.0,12:35:25,0.2,-1.8
692606.383,9272225.974,-1.7,12:35:26,0.2,-1.5
692606.383,9272225.974,-1.7,12:35:27,0.2,-1.5
692606.3798,9272225.078,-1.7,12:35:28,0.4,-1.3
692606.3791,9272224.867,-1.6,12:35:29,0.2,-1.4
692605.9559,9272224.499,-1.6,12:35:30,0.2,-1.4
692605.9559,9272224.499,-1.5,12:35:31,0.1,-1.4
692606.376,9272223.97,-1.5,12:35:32,0.3,-1.2
692605.9533,9272223.761,-1.5,12:35:33,0.4,-1.1
692606.3734,9272223.232,-1.5,12:35:34,0.3,-1.2
692606.792,9272222.281,-1.4,12:35:35,0.4,-1.0
692606.792,9272222.281,-1.4,12:35:36,0.4,-1.0
692606.7889,9272221.385,-1.2,12:35:37,0.2,-1.0
692606.7883,9272221.226,-1.2,12:35:38,0.3,-0.9
692606.7876,9272221.015,-1.3,12:35:39,0.2,-1.1
692606.7863,9272220.646,-1.3,12:35:40,0.4,-0.9
692606.3644,9272220.648,-1.2,12:35:41,0.1,-1.1
692606.3638,9272220.49,-1.2,12:35:42,0.2,-1.0
692606.785,9272220.277,-1.2,12:35:43,0.3,-0.9
692606.785,9272220.277,-1.2,12:35:44,0.1,-1.1
692606.785,9272220.277,-1.2,12:35:45,0.1,-1.1
692606.785,9272220.277,-1.2,12:35:46,0.4,-0.8
692606.785,9272220.277,-1.2,12:35:47,0.1,-1.1
692606.785,9272220.277,-1.3,12:35:48,0.4,-0.9
692606.785,9272220.277,-1.3,12:35:49,0.3,-1.0
692606.7824,9272219.539,-1.5,12:35:50,0.3,-1.2
692606.7824,9272219.539,-1.5,12:35:51,0.2,-1.3
692606.7819,9272219.381,-1.6,12:35:52,0.4,-1.2
692604.6974,9272226.56,-1.8,12:35:53,0.3,-1.5
692603.0137,9272227.673,-2.1,12:35:54,0.4,-1.7
692603.4387,9272228.568,-2.1,12:35:55,0.4,-1.7
692602.5867,9272226.198,-2.0,12:35:56,0.3,-1.7
692603.0065,9272225.617,-2.0,12:35:57,0.4,-1.6
692602.1635,9272225.831,-2.0,12:35:58,0.3,-1.7
692602.1615,9272225.251,-2.0,12:35:59,0.3,-1.7
692602.1609,9272225.092,-2.0,12:36:00,0.2,-1.8
692602.1615,9272225.251,-2.0,12:36:01,0.2,-1.8
692602.5841,9272225.46,-2.0,12:36:02,0.1,-1.9
692603.0052,9272225.248,-2.0,12:36:03,0.3,-1.7
692602.1648,9272226.2,-2.0,12:36:04,0.3,-1.7
692602.164,9272225.989,-2.1,12:36:05,0.2,-1.9
692602.164,9272225.989,-2.1,12:36:06,0.4,-1.7
692602.164,9272225.989,-2.0,12:36:07,0.2,-1.8
692602.164,9272225.989,-2.0,12:36:08,0.3,-1.7
692602.164,9272225.989,-2.1,12:36:09,0.4,-1.7
692602.164,9272225.989,-2.1,12:36:10,0.2,-1.9
692602.164,9272225.989,-2.0,12:36:11,0.4,-1.6
692602.164,9272225.989,-2.0,12:36:12,0.1,-1.9
692605.9559,9272224.499,-2.1,12:36:13,0.4,-1.7
692607.2203,9272224.125,-2.1,12:36:14,0.2,-1.9
692608.4854,9272223.963,-2.1,12:36:15,0.2,-1.9
692610.173,9272223.957,-1.8,12:36:16,0.3,-1.5
692611.4392,9272224.111,-1.8,12:36:17,0.2,-1.6
692612.2838,9272224.319,-1.7,12:36:18,0.3,-1.4
692613.1307,9272225.212,-1.7,12:36:19,0.3,-1.4
692613.9778,9272226.159,-1.7,12:36:20,0.2,-1.5
692613.9778,9272226.159,-1.7,12:36:21,0.3,-1.4
692615.6723,9272228.157,-1.8,12:36:22,0.3,-1.5
692616.5194,9272229.103,-1.8,12:36:23,0.4,-1.4
692616.9439,9272229.84,-1.7,12:36:24,0.4,-1.3
692617.3696,9272230.946,-1.7,12:36:25,0.2,-1.5
692617.3735,9272232.053,-1.7,12:36:26,0.3,-1.4
692617.7985,9272232.948,-1.7,12:36:27,0.2,-1.5
692617.8031,9272234.267,-1.9,12:36:28,0.2,-1.7
692617.8031,9272234.267,-1.9,12:36:29,0.3,-1.6
692617.8152,9272237.747,-1.9,12:36:30,0.2,-1.7
692618.241,9272238.853,-1.9,12:36:31,0.2,-1.7
692617.8224,9272239.804,-1.9,12:36:32,0.2,-1.7
692617.4062,9272241.44,-2.0,12:36:33,0.3,-1.7
692616.9875,9272242.338,-2.0,12:36:34,0.2,-1.8
692616.5707,9272243.816,-2.1,12:36:35,0.1,-2.0
692616.574,9272244.765,-2.1,12:36:36,0.4,-1.7
692616.9998,9272245.871,-2.1,12:36:37,0.2,-1.9
692617.0049,9272247.348,-2.1,12:36:38,0.3,-1.8
692617.0075,9272248.086,-2.0,12:36:39,0.3,-1.7
692616.5887,9272248.984,-2.0,12:36:40,0.3,-1.7
692616.5939,9272250.461,-2.2,12:36:41,0.3,-1.9
692615.7547,9272251.782,-2.2,12:36:42,0.3,-1.9
692614.9135,9272252.523,-2.1,12:36:43,0.4,-1.7
692614.496,9272253.791,-2.1,12:36:44,0.3,-1.8
692613.6573,9272255.27,-2.1,12:36:45,0.1,-2.0
692613.6573,9272255.27,-2.1,12:36:46,0.4,-1.7
692611.986,9272259.917,-2.1,12:36:47,0.3,-1.8
692611.1466,9272261.185,-2.3,12:36:48,0.2,-2.1
692609.8866,9272262.825,-2.3,12:36:49,0.3,-2.0
692609.4711,9272264.672,-2.4,12:36:50,0.2,-2.2
692609.0544,9272266.15,-2.4,12:36:51,0.3,-2.1
692609.0577,9272267.099,-2.4,12:36:52,0.3,-2.1
692609.0628,9272268.576,-2.4,12:36:53,0.4,-2.0
692609.0628,9272268.576,-2.6,12:36:54,0.4,-2.2
692608.6577,9272273.376,-2.6,12:36:55,0.4,-2.2
692608.6634,9272275.011,-2.6,12:36:56,0.3,-2.3
692608.2479,9272276.858,-2.6,12:36:57,0.3,-2.3
692608.6731,9272277.806,-2.7,12:36:58,0.2,-2.5
692608.2564,9272279.284,-2.7,12:36:59,0.3,-2.4
692608.6827,9272280.548,-2.7,12:37:00,0.3,-2.4
692609.9535,9272282.02,-2.7,12:37:01,0.2,-2.5
692610.3818,9272283.865,-2.8,12:37:02,0.2,-2.6
692611.2333,9272286.077,-2.8,12:37:03,0.4,-2.4
692611.2372,9272287.184,-2.8,12:37:04,0.4,-2.4
692611.6642,9272288.659,-2.6,12:37:05,0.2,-2.4
692612.0918,9272290.293,-2.6,12:37:06,0.3,-2.3
692612.0977,9272291.98,-2.6,12:37:07,0.2,-2.4
692612.524,9272293.244,-2.6,12:37:08,0.2,-2.4
692612.5299,9272294.932,-2.5,12:37:09,0.2,-2.3
692613.3781,9272296.194,-2.5,12:37:10,0.4,-2.1
692613.3781,9272296.194,-2.5,12:37:11,0.2,-2.3
692615.5017,9272300.248,-2.5,12:37:12,0.2,-2.3
692616.3512,9272301.88,-2.4,12:37:13,0.2,-2.2
692617.2009,9272303.564,-2.4,12:37:14,0.3,-2.1
692617.6285,9272305.198,-2.5,12:37:15,0.4,-2.1
692618.9,9272306.881,-2.5,12:37:16,0.2,-2.3
692620.1714,9272308.511,-2.5,12:37:17,0.4,-2.1
692621.0224,9272310.565,-2.5,12:37:18,0.4,-2.1
692621.8744,9272312.935,-2.5,12:37:19,0.4,-2.1
692623.5774,9272317.359,-2.4,12:37:20,0.2,-2.2
692624.4302,9272319.94,-2.4,12:37:21,0.4,-2.0
692624.8591,9272321.943,-2.3,12:37:22,0.3,-2.0
692626.1325,9272324.153,-2.3,12:37:23,0.4,-1.9
692626.9822,9272325.838,-2.3,12:37:24,0.3,-2.0
692628.2523,9272327.099,-2.3,12:37:25,0.2,-2.1
692629.1007,9272328.414,-2.3,12:37:26,0.2,-2.1
692629.9489,9272329.677,-2.3,12:37:27,0.4,-1.9
692629.9489,9272329.677,-2.3,12:37:28,0.4,-1.9
692632.4969,9272334.467,-2.3,12:37:29,0.2,-2.1
692633.3459,9272335.941,-2.3,12:37:30,0.3,-2.0
692634.1955,9272337.625,-2.3,12:37:31,0.2,-2.1
692634.6211,9272338.679,-2.3,12:37:32,0.2,-2.1
692635.4701,9272340.152,-2.3,12:37:33,0.3,-2.0
692636.3184,9272341.468,-2.3,12:37:34,0.4,-1.9
692636.7435,9272342.363,-2.3,12:37:35,0.2,-2.1
692636.7435,9272342.363,-2.3,12:37:36,0.2,-2.1
692638.8658,9272346.047,-2.2,12:37:37,0.3,-1.9
692639.2915,9272347.153,-2.2,12:37:38,0.4,-1.8
692639.7186,9272348.628,-2.3,12:37:39,0.1,-2.2
692640.567,9272349.943,-2.3,12:37:40,0.2,-2.1
692640.5721,9272351.42,-2.2,12:37:41,0.4,-1.8
692641.4198,9272352.525,-2.2,12:37:42,0.3,-1.9
692642.2687,9272353.998,-2.2,12:37:43,0.4,-1.8
692642.6963,9272355.632,-2.2,12:37:44,0.4,-1.8
692645.2385,9272358.734,-2.2,12:37:45,0.3,-1.9
692646.5106,9272360.575,-2.2,12:37:46,0.2,-2.0
692647.3595,9272362.049,-2.2,12:37:47,0.3,-1.9
692649.0504,9272362.993,-2.2,12:37:48,0.1,-2.1
692650.3213,9272364.465,-2.3,12:37:49,0.4,-1.9
692651.5939,9272366.464,-2.3,12:37:50,0.2,-2.1
692652.4449,9272368.518,-2.4,12:37:51,0.4,-2.0
692654.5608,9272370.356,-2.4,12:37:52,0.3,-2.1
692654.5608,9272370.356,-2.4,12:37:53,0.4,-2.0
692658.3764,9272375.669,-2.5,12:37:54,0.2,-2.3
692659.6485,9272377.511,-2.5,12:37:55,0.2,-2.3
692661.3418,9272379.14,-2.5,12:37:56,0.2,-2.3
692662.6126,9272380.612,-2.5,12:37:57,0.3,-2.2
692663.4623,9272382.296,-2.6,12:37:58,0.3,-2.3
692664.3112,9272383.77,-2.6,12:37:59,0.2,-2.4
692665.5813,9272385.031,-2.6,12:38:00,0.4,-2.2
692665.5813,9272385.031,-2.6,12:38:01,0.3,-2.3
692667.2825,9272388.928,-2.5,12:38:02,0.2,-2.3
692667.7083,9272390.034,-2.5,12:38:03,0.3,-2.2
692668.1346,9272391.298,-2.3,12:38:04,0.4,-1.9
692668.1392,9272392.617,-2.3,12:38:05,0.4,-1.9
692668.5662,9272394.092,-2.2,12:38:06,0.4,-1.8
692668.9925,9272395.356,-2.2,12:38:07,0.2,-2.0
692669.4188,9272396.62,-2.1,12:38:08,0.2,-1.9
692669.8459,9272398.095,-2.1,12:38:09,0.4,-1.7
692669.8459,9272398.095,-2.1,12:38:10,0.1,-2.0
692671.5476,9272402.15,-2.0,12:38:11,0.3,-1.7
692672.8159,9272402.884,-2.0,12:38:12,0.4,-1.6
692672.8205,9272404.202,-1.9,12:38:13,0.2,-1.7
692673.6674,9272405.096,-1.9,12:38:14,0.4,-1.5
692674.515,9272406.2,-1.7,12:38:15,0.4,-1.3
692674.9395,9272406.937,-1.7,12:38:16,0.4,-1.3
692675.3634,9272407.516,-1.5,12:38:17,0.2,-1.3
692675.3634,9272407.516,-1.5,12:38:18,0.4,-1.1
692678.7476,9272410.088,-1.5,12:38:19,0.1,-1.4
692679.172,9272410.825,-1.5,12:38:20,0.1,-1.4
692680.4396,9272411.348,-1.5,12:38:21,0.2,-1.3
692680.8653,9272412.454,-1.5,12:38:22,0.2,-1.3
692681.713,9272413.558,-1.4,12:38:23,0.2,-1.2
692682.5593,9272414.294,-1.4,12:38:24,0.4,-1.0
692682.5632,9272415.401,-1.4,12:38:25,0.4,-1.0
692682.9876,9272416.138,-1.4,12:38:26,0.4,-1.0
692682.9876,9272416.138,-1.4,12:38:27,0.3,-1.1
692684.6771,9272416.659,-1.2,12:38:28,0.3,-0.9
692685.9448,9272417.235,-1.2,12:38:29,0.3,-0.9
692686.7904,9272417.759,-1.2,12:38:30,0.3,-0.9
692688.4761,9272417.226,-1.2,12:38:31,0.4,-0.8
692689.7411,9272417.011,-1.3,12:38:32,0.3,-1.0
692690.5856,9272417.219,-1.3,12:38:33,0.2,-1.1
692691.4255,9272416.108,-1.4,12:38:34,0.3,-1.1
692691.4255,9272416.108,-1.4,12:38:35,0.2,-1.2
692694.3744,9272414.832,-1.5,12:38:36,0.4,-1.1
692695.2182,9272414.83,-1.5,12:38:37,0.3,-1.2
692696.062,9272414.827,-1.6,12:38:38,0.2,-1.4
692696.9045,9272414.455,-1.6,12:38:39,0.1,-1.5
692698.1681,9272413.87,-1.6,12:38:40,0.2,-1.4
692699.4312,9272413.127,-1.6,12:38:41,0.2,-1.4
692700.2737,9272412.755,-1.6,12:38:42,0.3,-1.3
692700.2737,9272412.755,-1.7,12:38:43,0.2,-1.5
692700.2737,9272412.755,-1.7,12:38:44,0.2,-1.5
692703.2206,9272410.899,-1.8,12:38:45,0.2,-1.6
692704.0651,9272411.107,-1.8,12:38:46,0.4,-1.4
692705.33,9272410.892,-1.9,12:38:47,0.3,-1.6
692706.1738,9272410.889,-1.9,12:38:48,0.4,-1.5
692706.5965,9272411.098,-1.6,12:38:49,0.3,-1.3
692708.284,9272411.092,-1.6,12:38:50,0.3,-1.3
692709.1291,9272411.459,-1.7,12:38:51,0.2,-1.5
692709.9742,9272411.825,-1.7,12:38:52,0.2,-1.5
692711.6656,9272412.926,-1.5,12:38:53,0.1,-1.4
692712.9339,9272413.66,-1.5,12:38:54,0.2,-1.3
692713.7795,9272414.185,-1.4,12:38:55,0.2,-1.2
692715.0478,9272414.919,-1.4,12:38:56,0.2,-1.2
692715.4722,9272415.655,-1.4,12:38:57,0.4,-1.0
692716.3186,9272416.391,-1.2,12:38:58,0.2,-1.0
692716.7444,9272417.497,-1.2,12:38:59,0.2,-1.0
692716.7462,9272418.024,-1.1,12:39:00,0.4,-0.7
692716.7462,9272418.024,-1.1,12:39:01,0.3,-0.8
692717.6029,9272421.713,-0.9,12:39:02,0.3,-0.6
692718.0273,9272422.449,-0.9,12:39:03,0.3,-0.6
692718.0306,9272423.399,-0.8,12:39:04,0.4,-0.4
692718.4569,9272424.663,-0.8,12:39:05,0.4,-0.4
692718.4608,9272425.77,-0.7,12:39:06,0.2,-0.5
692718.8853,9272426.507,-0.7,12:39:07,0.3,-0.4
692718.4672,9272427.616,-0.6,12:39:08,0.2,-0.4
692718.4711,9272428.724,-0.6,12:39:09,0.2,-0.4
692719.3188,9272429.828,-0.6,12:39:10,0.4,-0.2
692718.4763,9272430.2,-0.6,12:39:11,0.3,-0.3
692719.32,9272430.197,-0.6,12:39:12,0.3,-0.3
692719.7406,9272429.827,-0.6,12:39:13,0.3,-0.3
692719.3182,9272429.67,-0.6,12:39:14,0.4,-0.2
692719.3175,9272429.459,-0.6,12:39:15,0.2,-0.4
692719.7394,9272429.457,-0.6,12:39:16,0.2,-0.4
692719.7394,9272429.457,-0.6,12:39:17,0.4,-0.2
692719.7394,9272429.457,-0.6,12:39:18,0.3,-0.3
692719.7388,9272429.299,-0.6,12:39:19,0.2,-0.4
692719.7388,9272429.299,-0.6,12:39:20,0.4,-0.2
692719.7388,9272429.299,-0.6,12:39:21,0.2,-0.4
692719.7388,9272429.299,-0.6,12:39:22,0.2,-0.4
692719.7388,9272429.299,-0.6,12:39:23,0.2,-0.4
692719.7388,9272429.299,-0.6,12:39:24,0.3,-0.3
692719.7388,9272429.299,-0.6,12:39:25,0.1,-0.5
692719.7388,9272429.299,-0.6,12:39:26,0.3,-0.3
692719.7388,9272429.299,-0.6,12:39:27,0.3,-0.3
692719.7388,9272429.299,-0.6,12:39:28,0.3,-0.3
692719.7388,9272429.299,-0.6,12:39:29,0.2,-0.4
692719.7388,9272429.299,-0.6,12:39:30,0.3,-0.3
692719.7388,9272429.299,-0.6,12:39:31,0.2,-0.4
692719.7388,9272429.299,-0.6,12:39:32,0.3,-0.3
692719.7388,9272429.299,-0.6,12:39:33,0.4,-0.2
692719.7388,9272429.299,-0.6,12:39:34,0.3,-0.3
692717.6242,9272427.83,-0.6,12:39:35,0.3,-0.3
692717.6242,9272427.83,-0.6,12:39:36,0.4,-0.2
692717.2016,9272427.621,-0.6,12:39:37,0.4,-0.2
692717.2016,9272427.621,-0.6,12:39:38,0.3,-0.3
692717.2016,9272427.621,-0.6,12:39:39,0.3,-0.3
692717.2016,9272427.621,-0.6,12:39:40,0.1,-0.5
692717.2016,9272427.621,-0.6,12:39:41,0.2,-0.4
692717.2016,9272427.621,-0.6,12:39:42,0.4,-0.2
692717.2016,9272427.621,-0.6,12:39:43,0.2,-0.4
692717.199,9272426.882,-0.6,12:39:44,0.4,-0.2
692717.1977,9272426.513,-0.6,12:39:45,0.3,-0.3
692717.1971,9272426.355,-0.6,12:39:46,0.4,-0.2
692717.1971,9272426.355,-0.6,12:39:47,0.1,-0.5
692717.1971,9272426.355,-0.6,12:39:48,0.1,-0.5
692717.1971,9272426.355,-0.6,12:39:49,0.4,-0.2
692717.1971,9272426.355,-0.6,12:39:50,0.4,-0.2
692717.1971,9272426.355,-0.6,12:39:51,0.2,-0.4
692717.1971,9272426.355,-0.6,12:39:52,0.2,-0.4
692717.1971,9272426.355,-0.6,12:39:53,0.3,-0.3
692717.1971,9272426.355,-0.6,12:39:54,0.4,-0.2
692717.1971,9272426.355,-0.6,12:39:55,0.2,-0.4
692717.1971,9272426.355,-0.6,12:39:56,0.3,-0.3
692717.1971,9272426.355,-0.6,12:39:57,0.4,-0.2
692717.1971,9272426.355,-0.6,12:39:58,0.2,-0.4
692717.1971,9272426.355,-0.6,12:39:59,0.3,-0.3
692717.1971,9272426.355,-0.6,12:40:00,0.4,-0.2
692717.1971,9272426.355,-0.6,12:40:01,0.3,-0.3
692717.1971,9272426.355,-0.6,12:40:02,0.3,-0.3
692665.4407,9272344.689,-2.7,12:40:03,0.2,-2.5
692663.3274,9272343.588,-2.7,12:40:04,0.4,-2.3
692662.0552,9272341.747,-2.7,12:40:05,0.2,-2.5
692662.0552,9272341.747,-2.7,12:40:06,0.3,-2.4
692653.0881,9272310.98,-3.1,12:40:07,0.4,-2.7
692652.2386,9272309.349,-3.1,12:40:08,0.2,-2.9
692652.2386,9272309.349,-3.1,12:40:09,0.1,-3.0
692652.225,9272305.446,-3.1,12:40:10,0.4,-2.7
692652.2206,9272304.18,-3.0,12:40:11,0.2,-2.8
692651.7941,9272302.864,-3.0,12:40:12,0.4,-2.6
692651.3684,9272301.758,-3.0,12:40:13,0.4,-2.6
692645.3424,9272267.5,-1.4,12:40:14,0.2,-1.2
692645.3424,9272267.5,-1.4,12:40:15,0.2,-1.2
692646.9992,9272258.687,-1.3,12:40:16,0.4,-0.9
692646.5714,9272257.001,-1.3,12:40:17,0.4,-0.9
692647.407,9272254.625,-1.3,12:40:18,0.3,-1.0
692647.8243,9272253.305,-1.2,12:40:19,0.1,-1.1
